trial48_4_0.75, 000600, 95, 122, PRDE, 11465, 20, 573.250000, ZIC, 19580, 20, 979.000000, ZIP, 15854, 20, 792.700000, 
trial49_4_0.75, 000600, 88, 143, PRDE, 9638, 20, 481.900000, ZIC, 20162, 20, 1008.100000, ZIP, 19785, 20, 989.250000, 
trial0_4_1, 000600, 71, 138, PRDE, 8814, 20, 440.700000, ZIC, 15955, 20, 797.750000, ZIP, 23635, 20, 1181.750000, 
trial1_4_1, 000600, 96, 115, PRDE, 17646, 20, 882.300000, ZIC, 14548, 20, 727.400000, ZIP, 15531, 20, 776.550000, 
trial2_4_1, 000600, 75, 162, PRDE, 20273, 20, 1013.650000, ZIC, 7026, 20, 351.300000, ZIP, 20925, 20, 1046.250000, 
trial3_4_1, 000600, 93, 139, PRDE, 11586, 20, 579.300000, ZIC, 17370, 20, 868.500000, ZIP, 19736, 20, 986.800000, 
trial4_4_1, 000600, 88, 149, PRDE, 11046, 20, 552.300000, ZIC, 28162, 20, 1408.100000, ZIP, 10356, 20, 517.800000, 
trial5_4_1, 000600, 79, 140, PRDE, 11730, 20, 586.500000, ZIC, 20690, 20, 1034.500000, ZIP, 14961, 20, 748.050000, 
trial6_4_1, 000600, 99, 116, PRDE, 19643, 20, 982.150000, ZIC, 15528, 20, 776.400000, ZIP, 14227, 20, 711.350000, 
trial7_4_1, 000600, 88, 136, PRDE, 11496, 20, 574.800000, ZIC, 23699, 20, 1184.950000, ZIP, 11179, 20, 558.950000, 
trial8_4_1, 000600, 108, 148, PRDE, 11975, 20, 598.750000, ZIC, 11780, 20, 589.000000, ZIP, 23286, 20, 1164.300000, 
trial9_4_1, 000600, 83, 128, PRDE, 11612, 20, 580.600000, ZIC, 19990, 20, 999.500000, ZIP, 16677, 20, 833.850000, 
trial10_4_1, 000600, 64, 142, PRDE, 16077, 20, 803.850000, ZIC, 11579, 20, 578.950000, ZIP, 21945, 20, 1097.250000, 
trial11_4_1, 000600, 91, 122, PRDE, 19318, 20, 965.900000, ZIC, 11426, 20, 571.300000, ZIP, 18479, 20, 923.950000, 
trial12_4_1, 000600, 102, 115, PRDE, 7608, 20, 380.400000, ZIC, 14838, 20, 741.900000, ZIP, 24424, 20, 1221.200000, 
trial13_4_1, 000600, 77, 129, PRDE, 17427, 20, 871.350000, ZIC, 10761, 20, 538.050000, ZIP, 19253, 20, 962.650000, 
trial14_4_1, 000600, 77, 107, PRDE, 15928, 20, 796.400000, ZIC, 15369, 20, 768.450000, ZIP, 17910, 20, 895.500000, 
trial15_4_1, 000600, 74, 115, PRDE, 14359, 20, 717.950000, ZIC, 15494, 20, 774.700000, ZIP, 17244, 20, 862.200000, 
trial16_4_1, 000600, 115, 127, PRDE, 8395, 20, 419.750000, ZIC, 11614, 20, 580.700000, ZIP, 28143, 20, 1407.150000, 
trial17_4_1, 000600, 86, 122, PRDE, 10956, 20, 547.800000, ZIC, 15674, 20, 783.700000, ZIP, 22286, 20, 1114.300000, 
trial18_4_1, 000600, 113, 140, PRDE, 8345, 20, 417.250000, ZIC, 19544, 20, 977.200000, ZIP, 19556, 20, 977.800000, 
trial19_4_1, 000600, 87, 128, PRDE, 24162, 20, 1208.100000, ZIC, 14722, 20, 736.100000, ZIP, 8671, 20, 433.550000, 
trial20_4_1, 000600, 107, 152, PRDE, 17593, 20, 879.650000, ZIC, 13918, 20, 695.900000, ZIP, 15206, 20, 760.300000, 
trial21_4_1, 000600, 82, 110, PRDE, 14425, 20, 721.250000, ZIC, 13368, 20, 668.400000, ZIP, 20278, 20, 1013.900000, 
trial22_4_1, 000600, 110, 158, PRDE, 20393, 20, 1019.650000, ZIC, 12249, 20, 612.450000, ZIP, 16788, 20, 839.400000, 
trial23_4_1, 000600, 83, 141, PRDE, 8320, 20, 416.000000, ZIC, 23074, 20, 1153.700000, ZIP, 17052, 20, 852.600000, 
trial24_4_1, 000600, 82, 116, PRDE, 18204, 20, 910.200000, ZIC, 12563, 20, 628.150000, ZIP, 16522, 20, 826.100000, 
trial25_4_1, 000600, 89, 138, PRDE, 12262, 20, 613.100000, ZIC, 15915, 20, 795.750000, ZIP, 19637, 20, 981.850000, 
trial26_4_1, 000600, 93, 135, PRDE, 18762, 20, 938.100000, ZIC, 17769, 20, 888.450000, ZIP, 12003, 20, 600.150000, 
trial27_4_1, 000600, 68, 101, PRDE, 19936, 20, 996.800000, ZIC, 17203, 20, 860.150000, ZIP, 11261, 20, 563.050000, 
trial28_4_1, 000600, 90, 157, PRDE, 14897, 20, 744.850000, ZIC, 17509, 20, 875.450000, ZIP, 15307, 20, 765.350000, 
trial29_4_1, 000600, 85, 141, PRDE, 15707, 20, 785.350000, ZIC, 14460, 20, 723.000000, ZIP, 16528, 20, 826.400000, 
trial30_4_1, 000600, 81, 121, PRDE, 13260, 20, 663.000000, ZIC, 17317, 20, 865.850000, ZIP, 16866, 20, 843.300000, 
trial31_4_1, 000600, 70, 152, PRDE, 18265, 20, 913.250000, ZIC, 10508, 20, 525.400000, ZIP, 19727, 20, 986.350000, 
trial32_4_1, 000600, 107, 111, PRDE, 13438, 20, 671.900000, ZIC, 15475, 20, 773.750000, ZIP, 19478, 20, 973.900000, 
